image_name,word_count,line_count,char_count,text_area_ratio,dominant_text_position,avg_text_width,avg_text_height,font_width_std,font_height_std,font_variety_estimation,flesch_score,readability,edge_count,edge_density,mean_edge_orientation,std_edge_orientation,edge_orientation_histogram,contour_count,avg_contour_length,height,width,symmetry_left_right,symmetry_top_bottom,aspect_ratio,balance_left_right,balance_top_bottom,rule_of_thirds_score
67.png,,,,,,,,,,,0.0,No readable text detected,7297,0.08998421545898486,88.10729864391433,63.87108032688449,"[0.2628477456488968, 0.060983966013430174, 0.04097574345621488, 0.13800191859668356, 0.13937234479923255, 0.04604632040564616, 0.08414416883650816, 0.2276277922433877]",27,244.52360797811437,194,418,0.834,0.742,2.155,0.988,0.964,0.133
68.png,,,,,,,,,,,0.0,No readable text detected,5059,0.03311470688346032,98.43208617562578,63.617071952599936,"[0.2105159122356197, 0.050800553469065035, 0.05376556631745404, 0.11504249851749358, 0.12907689266653488, 0.07234631350069183, 0.09942676418264479, 0.26902549911049617]",30,200.55720216035843,174,878,0.821,0.895,5.046,0.806,0.871,0.084
69.png,6.0,3.0,40.0,0.8541312436854686,top,656.0,125.33,245.96,67.46,Likely varied fonts/styles,3.34,Very Confusing (College graduate),10296,0.031714349079618544,88.39667903960229,63.91456716092546,"[0.23853923853923853, 0.08343045843045843, 0.08022533022533022, 0.09430846930846931, 0.12053224553224554, 0.07682595182595182, 0.08702408702408702, 0.2191142191142191]",131,97.78419023797713,324,1002,0.809,0.648,3.093,0.999,0.474,0.062
7.png,,,,,,,,,,,0.0,No readable text detected,9488,0.0505541346973572,90.2810793863307,52.1918842433432,"[0.12373524451939291, 0.09896711635750421, 0.12299747048903878, 0.17158516020236086, 0.13216694772344015, 0.09601602023608768, 0.12015177065767285, 0.13438026981450252]",127,129.70605223197637,230,816,0.793,0.676,3.548,0.934,0.624,0.177
70.png,5.0,2.0,29.0,0.6533039797938426,top,440.5,43.5,42.5,0.5,Likely varied fonts/styles,66.4,Standard (8th-9th grade),1959,0.033432316199057954,91.80291708327746,45.796670560629174,"[0.09851965288412455, 0.08065339458907606, 0.10209290454313426, 0.15671260847371107, 0.21235324144971923, 0.1562021439509954, 0.12863705972434916, 0.06482899438489025]",33,90.88771832711768,114,514,0.867,0.861,4.509,0.995,0.857,0.152
71.png,5.0,3.0,34.0,0.8425220189701897,top,533.67,85.0,61.59,21.92,Likely varied fonts/styles,49.48,Difficult (College),14469,0.08752540650406504,93.93840025122432,53.99441896315,"[0.1387794595341765, 0.0921971110650356, 0.09952311839104291, 0.10422282120395328, 0.14748773239339277, 0.14983758379984796, 0.13249015135807587, 0.1354620222544751]",139,155.18326778034512,246,672,0.806,0.793,2.732,0.98,0.961,0.112
72.png,3.0,3.0,26.0,0.9421583035901743,top,401.67,80.67,133.68,53.27,Likely varied fonts/styles,-50.01,Very Confusing (College graduate),9395,0.06164051018265799,70.6640308748146,51.61829830413576,"[0.2221394358701437, 0.16817456093666844, 0.13017562533262372, 0.14050026609898883, 0.09664715274081959, 0.10207557211282597, 0.06780202235231506, 0.07248536455561469]",80,188.65094631165266,176,866,0.75,0.768,4.92,0.989,0.925,0.074
73.png,1.0,1.0,9.0,0.8722203051913197,bottom,430.5,88.5,311.5,33.5,Likely varied fonts/styles,35.61,Difficult (College),8999,0.04312840272985201,84.16784610893136,58.15580660963049,"[0.21580175575063895, 0.13534837204133793, 0.03600400044449383, 0.14601622402489164, 0.1597955328369819, 0.035003889321035674, 0.11990221135681742, 0.15212801422380265]",59,278.34886328850763,276,756,0.82,0.741,2.739,0.9,0.946,0.065
74.png,1.0,1.0,3.0,0.7507971303308091,center,110.0,44.0,0.0,0.0,Insufficient text,121.22,Very Easy (5th grade),2507,0.031225089677162216,79.8007479977477,53.13429703466593,"[0.19824491424012763, 0.09333865177502991, 0.10370961308336657, 0.19465496609493418, 0.17550857598723574, 0.05065815715995214, 0.059832469086557635, 0.12405265257279617]",35,124.15533836569105,104,772,0.889,0.889,7.423,0.976,0.929,0.092
75.png,1.0,1.0,5.0,0.9966442953020134,center,594.0,254.0,0.0,0.0,Insufficient text,121.22,Very Easy (5th grade),4024,0.026581408867515723,61.85329444263291,51.95871342567569,"[0.25894632206759444, 0.2599403578528827, 0.1625248508946322, 0.07828031809145129, 0.028330019880715707, 0.041998011928429425, 0.08946322067594434, 0.0805168986083499]",17,433.0701638740652,254,596,0.704,0.791,2.346,0.712,0.984,0.03
76.png,0.0,0.0,0.0,0.7277824858757063,bottom,335.5,76.0,53.5,34.0,Likely varied fonts/styles,120.21,Very Easy (5th grade),5398,0.03812146892655367,88.00348983669127,50.194006503416595,"[0.17432382363838458, 0.04242311967395332, 0.043719896257873286, 0.16783994071878475, 0.3160429788810671, 0.05983697665802149, 0.05854020007410152, 0.137273064097814]",17,471.95774351849275,240,590,0.864,0.815,2.458,0.994,0.965,0.057
77.png,5.0,1.0,23.0,0.8960866873065015,bottom,556.5,130.0,119.5,84.0,Likely varied fonts/styles,103.04,Very Easy (5th grade),11929,0.03693188854489164,89.37939382489219,59.67415410168524,"[0.19741805683628133, 0.12758823036298098, 0.08760164305474055, 0.06815324000335317, 0.10964875513454607, 0.09338586637605835, 0.14611451085589738, 0.17008969737614218]",123,150.58737889731802,380,850,0.725,0.746,2.237,0.812,0.89,0.115
78.png,,,,,,,,,,,0.0,No readable text detected,5852,0.06290849673202614,87.53513915990327,65.85492969814585,"[0.2706766917293233, 0.07946001367053998, 0.05980861244019139, 0.10064935064935066, 0.11380724538619276, 0.045283663704716336, 0.08321941216678058, 0.24709501025290498]",51,211.74943148622324,228,408,0.881,0.853,1.789,0.94,0.955,0.205
79.png,,,,,,,,,,,0.0,No readable text detected,4884,0.05024691358024691,77.86681769218266,39.51045294693434,"[0.04463554463554464, 0.2119164619164619, 0.08988533988533988, 0.1631859131859132, 0.36404586404586403, 0.03132678132678133, 0.04095004095004095, 0.05405405405405406]",30,233.07866144180298,162,600,0.825,0.629,3.704,0.995,0.62,0.114
8.png,,,,,,,,,,,0.0,No readable text detected,7246,0.06057718031032638,64.55161937695601,43.48677179214422,"[0.16547060447143253, 0.3007176373171405, 0.04954457631796853, 0.1443555064863373, 0.21018492961634005, 0.04126414573557825, 0.06099917195694176, 0.02746342809826111]",35,289.1779817683356,178,672,0.737,0.648,3.775,0.991,0.956,0.06
80.png,4.0,4.0,34.0,1.2325954568252724,top,187.89,66.62,56.62,24.22,Likely varied fonts/styles,12.43,Very Confusing (College graduate),14139,0.09045370796867803,97.08568311367578,55.92175645189761,"[0.14583775373081548, 0.08953957139826013, 0.10311903246339911, 0.10177523162882807, 0.09703656552797228, 0.10587736049225546, 0.193931678336516, 0.16288280642195346]",166,119.83850617078413,234,668,0.758,0.712,2.855,0.993,0.883,0.256
81.png,2.0,1.0,10.0,0.4806253832004905,bottom,212.0,51.0,0.0,0.0,Insufficient text,-6.69,Very Confusing (College graduate),3539,0.054245861434702634,88.850813645859,52.08966967564477,"[0.1299802204012433, 0.111896015823679, 0.136196665724781, 0.12715456343599887, 0.1274371291325233, 0.136196665724781, 0.11698219836111896, 0.11415654139587454]",37,120.60094473813031,140,466,0.856,0.814,3.329,0.912,0.957,0.066
82.png,1.0,1.0,3.0,1.0012344500218244,top,92.0,40.0,0.0,0.0,Insufficient text,121.22,Very Easy (5th grade),775,0.005285628546486251,86.50495597570564,62.14407214898562,"[0.24129032258064517, 0.09548387096774194, 0.09548387096774194, 0.08645161290322581, 0.09548387096774194, 0.07483870967741936, 0.10709677419354839, 0.20387096774193547]",18,77.93283174435298,232,632,0.89,0.887,2.724,0.952,0.884,0.051
83.png,5.0,2.0,22.0,0.8390313390313391,top,190.0,51.0,38.0,24.0,Likely varied fonts/styles,54.73,Fairly Difficult (10th-12th grade),1788,0.07075023741690409,80.25682305871128,60.788616702119064,"[0.24888143176733782, 0.10458612975391499, 0.09787472035794184, 0.09955257270693513, 0.10234899328859061, 0.1017897091722595, 0.10682326621923938, 0.13814317673378076]",19,91.30078171428882,108,234,0.784,0.783,2.167,0.986,0.575,0.222
84.png,5.0,1.0,23.0,0.8774982053122756,bottom,398.0,45.0,0.0,0.0,Insufficient text,100.24,Very Easy (5th grade),9141,0.03281048097631012,90.64624674517532,60.96632346404308,"[0.21146482879334866, 0.11070998796630566, 0.0765780549174051, 0.07274915217153484, 0.11585165736790286, 0.08062575210589651, 0.14123181271195712, 0.19078875396564926]",50,288.1812458705902,350,796,0.793,0.807,2.274,0.93,0.943,0.103
85.png,1.0,1.0,5.0,0.8188678510712849,top,464.0,265.0,0.0,0.0,Insufficient text,121.22,Very Easy (5th grade),10172,0.03300154431135393,65.80853369961815,69.89372471223055,"[0.472768383798663, 0.03126228863546992, 0.032638615808100666, 0.05642941407786079, 0.09526150216279984, 0.09545812033031852, 0.047483287455760914, 0.16869838773102636]",28,375.4965402654239,502,614,0.758,0.775,1.223,0.964,0.971,0.041
86.png,1.0,1.0,7.0,0.7288627450980392,center,150.0,32.0,0.0,0.0,Insufficient text,-47.98,Very Confusing (College graduate),1539,0.06035294117647059,87.37939975917502,55.56072594880586,"[0.16699155295646523, 0.08901884340480831, 0.11825860948667966, 0.1299545159194282, 0.1728395061728395, 0.08836907082521117, 0.08641975308641975, 0.14814814814814814]",22,106.2302335175601,150,170,0.865,0.798,1.133,0.982,0.908,0.134
87.png,11.0,5.0,49.0,0.19407551465705342,center,178.4,38.8,74.85,8.45,Likely varied fonts/styles,64.92,Standard (8th-9th grade),7060,0.04186035480504696,89.62728210370612,56.86270068851508,"[0.16303116147308783, 0.14107648725212465, 0.08201133144475921, 0.09235127478753541, 0.12946175637393767, 0.0943342776203966, 0.15807365439093485, 0.1396600566572238]",70,144.75561928919385,254,664,0.834,0.823,2.614,0.94,0.963,0.049
88.png,,,,,,,,,,,0.0,No readable text detected,9855,0.06804811357233607,73.05247838647664,38.877997729114135,"[0.08685946220192796, 0.21927955352612888, 0.1019786910197869, 0.22313546423135464, 0.24576357179096905, 0.05418569254185693, 0.0397767630644343, 0.02902080162354135]",122,145.33618637382008,172,842,0.769,0.768,4.895,0.891,0.962,0.065
89.png,4.0,1.0,25.0,0.8155338196286472,top,315.0,30.0,0.0,0.0,Insufficient text,12.43,Very Confusing (College graduate),11725,0.09718998673740054,89.69265133128015,56.831502248047386,"[0.14797441364605543, 0.14985074626865671, 0.07036247334754797, 0.10396588486140725, 0.1369722814498934, 0.08434968017057569, 0.19513859275053305, 0.1113859275053305]",89,178.69198032979216,260,464,0.762,0.755,1.785,0.949,0.88,0.151
9.png,2.0,1.0,10.0,0.9733721190422914,center,870.0,160.0,0.0,0.0,Insufficient text,120.21,Very Easy (5th grade),4306,0.03011020362497203,79.64872701061677,60.588143437292324,"[0.26242452392011145, 0.09707385044124478, 0.06572224802601022, 0.10218300046446818, 0.15373896888063168, 0.07431490942870414, 0.11890385508592662, 0.12563864375290293]",12,440.29453191161156,164,872,0.895,0.922,5.317,0.978,0.963,0.035
90.png,2.0,2.0,9.0,0.6908011933123002,center,312.0,87.0,204.0,33.0,Likely varied fonts/styles,77.91,Fairly Easy (7th grade),10172,0.05457901401498079,93.02472673484388,61.435664572046356,"[0.21224931183641368, 0.07638615808100668, 0.06547384978372002, 0.10194651985843492, 0.12042862760519071, 0.0891663389697208, 0.13782933543059378, 0.1965198584349194]",71,223.78174468665057,186,1002,0.89,0.891,5.387,0.926,0.767,0.06
91.png,1.0,1.0,10.0,0.930040906868299,top,138.0,16.0,0.0,0.0,Insufficient text,-47.98,Very Confusing (College graduate),6665,0.07948812746723276,83.55986754015778,57.38860429320172,"[0.20255063765941486, 0.12348087021755438, 0.13698424606151538, 0.08237059264816204, 0.08987246811702926, 0.11042760690172543, 0.10847711927981996, 0.1458364591147787]",69,157.54191351282424,191,439,0.788,0.759,2.298,0.976,0.969,0.121
92.png,6.0,2.0,28.0,0.5225615763546798,top,204.0,26.0,72.0,0.0,Likely varied fonts/styles,102.05,Very Easy (5th grade),1506,0.0741871921182266,84.88834602311042,56.10848022754343,"[0.18260292164674635, 0.12616201859229748, 0.12084993359893759, 0.099601593625498, 0.10424966799468792, 0.11288180610889774, 0.1301460823373174, 0.12350597609561753]",29,55.674326580146264,70,290,0.858,0.792,4.143,0.981,0.833,0.181
93.png,,,,,,,,,,,0.0,No readable text detected,9157,0.07096799193985895,85.91641980341456,58.692525081773894,"[0.20639947581085508, 0.1296276072949656, 0.07371409850387682, 0.10516544719886425, 0.1433875723490226, 0.06738014633613629, 0.09500928251610789, 0.17931636999017145]",1,1516.4722137451172,255,506,0.795,0.75,1.984,0.994,0.995,0.145
94.png,2.0,2.0,16.0,0.6970267774699908,top,337.0,56.0,123.0,0.0,Likely varied fonts/styles,-91.29,Very Confusing (College graduate),2696,0.0497876269621422,87.07429629473867,61.19811202723068,"[0.2362759643916914, 0.10014836795252226, 0.05897626112759644, 0.09421364985163205, 0.12240356083086053, 0.06157270029673591, 0.16023738872403562, 0.1661721068249258]",20,159.30996264219283,114,475,0.815,0.797,4.167,0.98,0.782,0.053
95.png,5.0,3.0,26.0,0.6676499508357916,bottom,147.33,27.33,65.77,5.25,Likely varied fonts/styles,66.4,Standard (8th-9th grade),2306,0.09447722058341528,89.49661550312291,60.87971922528607,"[0.19254119687771032, 0.14050303555941024, 0.08759757155247182, 0.07545533391153512, 0.07762359063313096, 0.09496964440589765, 0.15264527320034693, 0.17866435385949697]",40,64.01485336720944,72,339,0.894,0.885,4.708,0.993,0.953,0.16
96.png,2.0,2.0,13.0,0.8884823595295874,top,428.0,111.5,28.0,4.5,Likely varied fonts/styles,77.91,Fairly Easy (7th grade),6727,0.06278700765353742,93.73715165818106,58.33162969357115,"[0.186264308012487, 0.06689460383529063, 0.05098855359001041, 0.12412665378326149, 0.17303404192061841, 0.07938159655121153, 0.14716812843763935, 0.1721421138694812]",49,227.30891585106752,220,487,0.865,0.832,2.214,0.996,0.763,0.099
97.png,1.0,1.0,3.0,0.8147574819401445,center,100.0,50.0,0.0,0.0,Insufficient text,-47.98,Very Confusing (College graduate),542,0.06991744066047471,84.06590790789232,57.74511354287755,"[0.1992619926199262, 0.09040590405904059, 0.12361623616236163, 0.11439114391143912, 0.12730627306273062, 0.11623616236162361, 0.0940959409594096, 0.13468634686346864]",2,179.2045802474022,68,114,0.9,0.873,1.676,0.96,0.842,0.215
98.png,2.0,1.0,10.0,0.6993237671119907,top,148.0,26.0,0.0,0.0,Insufficient text,77.91,Fairly Easy (7th grade),4417,0.09106465446148772,77.55410303952506,48.861768287137444,"[0.1867783563504641, 0.12089653611048223, 0.14625311297260585, 0.15146026714964908, 0.14421553090332806, 0.0905592030790129, 0.0821824767942042, 0.07765451664025357]",44,141.25509028272197,129,376,0.827,0.738,2.915,0.982,0.765,0.118
99.png,2.0,2.0,14.0,1.0775759734093067,top,187.5,48.0,15.5,5.0,Likely uniform font,35.61,Difficult (College),1575,0.09348290598290598,85.97317288073934,59.244293571929404,"[0.21523809523809523, 0.08253968253968254, 0.0946031746031746, 0.11047619047619048, 0.1523809523809524, 0.09015873015873016, 0.08444444444444445, 0.17015873015873015]",15,101.3955404440562,81,208,0.824,0.771,2.568,0.993,0.955,0.098
